Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2015.05.31;31.0;750;ЮВ 2м/с;26.0;749.0;ЮВ 2м/с
2015.06.01;33.0;746;В 2м/с;24.0;747.0;В 2м/с
2015.06.02;28.0;749;Ю 2м/с;20.0;749.0;Ю 2м/с
2015.06.03;19.0;748;З 2м/с;18.0;747.0;З 2м/с
2015.06.04;28.0;746;З 3м/с;18.0;746.0;З 3м/с
2015.06.05;23.0;747;СЗ 3м/с;19.0;747.0;СЗ 3м/с
2015.06.06;19.0;749;СЗ 3м/с;13.0;750.0;СЗ 3м/с
