Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2017.07.09;19.0;743;З 3м/с;15.0;744.0;З 3м/с
2017.07.10;21.0;745;ЮЗ 3м/с;18.0;745.0;ЮЗ 3м/с
2017.07.11;19.0;746;СВ 1м/с;17.0;746.0;СВ 1м/с
2017.07.12;21.0;749;СВ 2м/с;20.0;749.0;СВ 2м/с
2017.07.13;24.0;749;ЮВ 1м/с;21.0;749.0;ЮВ 1м/с
2017.07.14;27.0;750;В 2м/с;22.0;750.0;В 2м/с
2017.07.15;29.0;751;ЮВ 1м/с;24.0;751.0;ЮВ 1м/с
