Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2012.02.11;-14.0;763;ЮВ 2м/с;-16.0;764.0;ЮВ 2м/с
2012.02.12;-17.0;766;-;-25.0;766.0;-
2012.02.13;-17.0;764;ЮВ 1м/с;-18.0;764.0;ЮВ 1м/с
2012.02.14;-13.0;764;В 2м/с;-14.0;763.0;В 2м/с
2012.02.15;-11.0;758;ЮВ 4м/с;-14.0;757.0;ЮВ 4м/с
2012.02.16;-10.0;758;ЮВ 2м/с;-13.0;759.0;ЮВ 2м/с
2012.02.17;-8.0;758;В 3м/с;-12.0;758.0;В 3м/с
