Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2019.04.05;6.0;757;З 2м/с;3.0;758.0;З 2м/с
2019.04.06;7.0;760;В 2м/с;6.0;758.0;В 2м/с
2019.04.07;6.0;756;В 2м/с;6.0;755.0;В 2м/с
2019.04.08;8.0;754;С 1м/с;7.0;753.0;С 1м/с
2019.04.09;14.0;752;ЮВ 1м/с;11.0;752.0;ЮВ 1м/с
2019.04.10;18.0;753;Ю 1м/с;15.0;753.0;Ю 1м/с
2019.04.11;19.0;753;ЮВ 2м/с;15.0;752.0;ЮВ 2м/с
