Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2016.05.29;30.0;750;СВ 1м/с;24.0;750.0;СВ 1м/с
2016.05.30;24.0;749;СЗ 2м/с;21.0;748.0;СЗ 2м/с
2016.05.31;17.0;751;СВ 3м/с;14.0;752.0;СВ 3м/с
2016.06.01;;;;15.0;752.0;-
2016.06.02;21.0;749;СЗ 2м/с;18.0;749.0;СЗ 2м/с
2016.06.03;20.0;744;СВ 2м/с;19.0;743.0;СВ 2м/с
2016.06.04;18.0;743;З 1м/с;17.0;743.0;З 1м/с
