Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2017.06.25;21.0;744;З 4м/с;17.0;746.0;З 4м/с
2017.06.26;25.0;746;ЮЗ 2м/с;22.0;746.0;ЮЗ 2м/с
2017.06.27;25.0;745;ЮЗ 2м/с;19.0;745.0;ЮЗ 2м/с
2017.06.28;26.0;746;З 3м/с;21.0;746.0;З 3м/с
2017.06.29;24.0;748;З 2м/с;17.0;748.0;З 2м/с
2017.06.30;25.0;749;СЗ 2м/с;18.0;749.0;СЗ 2м/с
2017.07.01;21.0;743;ЮВ 2м/с;24.0;741.0;ЮВ 2м/с
