Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2012.12.23;-22.0;756;СЗ 3м/с;-23.0;756.0;СЗ 3м/с
2012.12.24;-18.0;760;СЗ 2м/с;-18.0;761.0;СЗ 2м/с
2012.12.25;-13.0;763;-;-14.0;763.0;-
2012.12.26;-9.0;756;ЮЗ 3м/с;-7.0;752.0;ЮЗ 3м/с
2012.12.27;-5.0;752;ЮЗ 3м/с;-5.0;749.0;ЮЗ 3м/с
2012.12.28;2.0;749;ЮЗ 2м/с;1.0;751.0;ЮЗ 2м/с
2012.12.29;-3.0;749;Ю 2м/с;-2.0;748.0;Ю 2м/с
