Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2011.12.02;-6.0;754;СВ 2м/с;-5.0;756.0;СВ 2м/с
2011.12.03;-4.0;757;ЮЗ 2м/с;-8.0;756.0;ЮЗ 2м/с
2011.12.04;-6.0;754;ЮЗ 3м/с;-6.0;753.0;ЮЗ 3м/с
2011.12.05;-1.0;750;ЮЗ 4м/с;0.0;752.0;ЮЗ 4м/с
2011.12.06;0.0;753;ЮЗ 4м/с;-1.0;753.0;ЮЗ 4м/с
2011.12.07;-7.0;755;ЮВ 3м/с;-7.0;755.0;ЮВ 3м/с
2011.12.08;-10.0;757;ЮВ 2м/с;-10.0;758.0;ЮВ 2м/с
