Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2012.09.22;22.0;755;Ю 2м/с;13.0;755.0;Ю 2м/с
2012.09.23;23.0;751;ЮВ 2м/с;18.0;750.0;ЮВ 2м/с
2012.09.24;12.0;743;ЮЗ 2м/с;11.0;744.0;ЮЗ 2м/с
2012.09.25;14.0;741;ЮЗ 5м/с;11.0;743.0;ЮЗ 5м/с
2012.09.26;13.0;748;ЮЗ 2м/с;13.0;750.0;ЮЗ 2м/с
2012.09.27;15.0;753;С 3м/с;8.0;755.0;С 3м/с
2012.09.28;14.0;757;З 2м/с;10.0;756.0;З 2м/с
