Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2012.07.21;27.0;746;ЮЗ 3м/с;19.0;748.0;ЮЗ 3м/с
2012.07.22;26.0;752;З 3м/с;18.0;754.0;З 3м/с
2012.07.23;29.0;753;ЮЗ 3м/с;22.0;752.0;ЮЗ 3м/с
2012.07.24;23.0;750;З 2м/с;19.0;750.0;З 2м/с
2012.07.25;24.0;750;З 2м/с;20.0;751.0;З 2м/с
2012.07.26;24.0;749;СЗ 1м/с;21.0;749.0;СЗ 1м/с
2012.07.27;28.0;748;ЮЗ 2м/с;23.0;746.0;ЮЗ 2м/с
