Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2021.05.07;22.0;749;ЮЗ 3м/с;18.0;749.0;ЮЗ 3м/с
2021.05.08;22.0;749;З 2м/с;18.0;749.0;З 2м/с
2021.05.09;25.0;747;Ю 3м/с;20.0;748.0;Ю 3м/с
2021.05.10;26.0;750;В 2м/с;21.0;752.0;В 2м/с
2021.05.11;25.0;756;В 3м/с;18.0;757.0;В 3м/с
2021.05.12;23.0;756;ЮВ 3м/с;20.0;756.0;ЮВ 3м/с
2021.05.13;28.0;755;В 3м/с;23.0;754.0;В 3м/с
