Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2012.09.29;14.0;751;Ю 2м/с;14.0;751.0;Ю 2м/с
2012.09.30;18.0;752;-;12.0;751.0;-
2012.10.01;13.0;743;З 6м/с;10.0;745.0;З 6м/с
2012.10.02;10.0;754;СЗ 4м/с;8.0;755.0;СЗ 4м/с
2012.10.03;12.0;755;С 2м/с;6.0;756.0;С 2м/с
2012.10.04;9.0;756;Ю 1м/с;8.0;755.0;Ю 1м/с
2012.10.05;13.0;754;Ю 1м/с;13.0;753.0;Ю 1м/с
