Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2016.02.28;1.0;758;З 1м/с;1.0;760.0;З 1м/с
2016.02.29;2.0;760;-;-4.0;758.0;-
2016.03.01;0.0;759;СЗ 2м/с;-3.0;761.0;СЗ 2м/с
2016.03.02;-2.0;757;В 3м/с;-1.0;754.0;В 3м/с
2016.03.03;0.0;750;ЮВ 1м/с;0.0;749.0;ЮВ 1м/с
2016.03.04;3.0;747;В 2м/с;2.0;746.0;В 2м/с
2016.03.05;2.0;745;З 1м/с;2.0;746.0;З 1м/с
