Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2020.06.05;26.0;749;ЮВ 2м/с;20.0;750.0;ЮВ 2м/с
2020.06.06;18.0;751;-;17.0;751.0;-
2020.06.07;22.0;751;ЮЗ 2м/с;18.0;752.0;ЮЗ 2м/с
2020.06.08;21.0;752;З 2м/с;18.0;752.0;З 2м/с
2020.06.09;19.0;753;-;17.0;753.0;-
2020.06.10;26.0;752;З 2м/с;20.0;752.0;З 2м/с
2020.06.11;26.0;750;С 1м/с;21.0;749.0;С 1м/с
