Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2016.06.05;25.0;742;З 4м/с;18.0;743.0;З 4м/с
2016.06.06;22.0;743;ЮЗ 3м/с;18.0;743.0;ЮЗ 3м/с
2016.06.07;18.0;741;З 4м/с;15.0;743.0;З 4м/с
2016.06.08;12.0;745;З 3м/с;12.0;746.0;З 3м/с
2016.06.09;16.0;749;З 3м/с;12.0;749.0;З 3м/с
2016.06.10;20.0;750;З 2м/с;13.0;750.0;З 2м/с
2016.06.11;24.0;751;З 2м/с;17.0;750.0;З 2м/с
