Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2008.01.17;-4.0;765;Ю 3м/с;-4.0;765.0;Ю 3м/с
2008.01.18;-8.0;765;Ю 1м/с;-10.0;765.0;Ю 1м/с
2008.01.19;-9.0;765;-;-12.0;765.0;-
2008.01.20;-9.0;762;Ю 3м/с;-14.0;762.0;Ю 3м/с
2008.01.21;-15.0;759;В 2м/с;-17.0;759.0;В 2м/с
2008.01.22;-13.0;753;В 4м/с;-11.0;751.0;В 4м/с
2008.01.23;-9.0;751;Ю 3м/с;-9.0;751.0;Ю 3м/с
