Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2019.05.03;17.0;743;ЮВ 3м/с;11.0;743.0;ЮВ 3м/с
2019.05.04;20.0;749;З 2м/с;14.0;751.0;З 2м/с
2019.05.05;18.0;753;ЮВ 2м/с;13.0;752.0;ЮВ 2м/с
2019.05.06;24.0;747;ЮВ 1м/с;20.0;746.0;ЮВ 1м/с
2019.05.07;19.0;746;З 2м/с;18.0;746.0;З 2м/с
2019.05.08;25.0;749;З 2м/с;17.0;749.0;З 2м/с
2019.05.09;28.0;749;В 2м/с;24.0;749.0;В 2м/с
