Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2012.10.20;17.0;756;ЮЗ 4м/с;13.0;755.0;ЮЗ 4м/с
2012.10.21;13.0;754;З 2м/с;12.0;750.0;З 2м/с
2012.10.22;11.0;747;З 2м/с;4.0;750.0;З 2м/с
2012.10.23;1.0;756;С 2м/с;1.0;757.0;С 2м/с
2012.10.24;3.0;752;В 1м/с;3.0;751.0;В 1м/с
2012.10.25;3.0;748;З 2м/с;3.0;747.0;З 2м/с
2012.10.26;4.0;739;Ю 2м/с;5.0;738.0;Ю 2м/с
