Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2017.07.23;26.0;745;ЮЗ 2м/с;22.0;744.0;ЮЗ 2м/с
2017.07.24;22.0;746;СЗ 3м/с;16.0;746.0;СЗ 3м/с
2017.07.25;25.0;745;З 3м/с;17.0;745.0;З 3м/с
2017.07.26;25.0;745;З 3м/с;20.0;745.0;З 3м/с
2017.07.27;27.0;747;З 1м/с;19.0;747.0;З 1м/с
2017.07.28;32.0;747;З 2м/с;24.0;748.0;З 2м/с
2017.07.29;35.0;749;З 2м/с;28.0;748.0;З 2м/с
