Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2020.06.19;23.0;752;В 2м/с;20.0;751.0;В 2м/с
2020.06.20;28.0;748;З 2м/с;19.0;746.0;З 2м/с
2020.06.21;22.0;747;С 2м/с;16.0;748.0;С 2м/с
2020.06.22;19.0;750;СВ 2м/с;14.0;752.0;СВ 2м/с
2020.06.23;20.0;752;С 1м/с;15.0;751.0;С 1м/с
2020.06.24;16.0;750;З 2м/с;15.0;749.0;З 2м/с
2020.06.25;16.0;751;С 2м/с;13.0;751.0;С 2м/с
