Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2014.05.04;13.0;753;С 1м/с;10.0;754.0;С 1м/с
2014.05.05;20.0;748;ЮВ 2м/с;18.0;746.0;ЮВ 2м/с
2014.05.06;17.0;745;ЮЗ 2м/с;12.0;746.0;ЮЗ 2м/с
2014.05.07;13.0;753;З 3м/с;8.0;756.0;З 3м/с
2014.05.08;15.0;761;З 1м/с;9.0;761.0;З 1м/с
2014.05.09;20.0;759;ЮВ 1м/с;17.0;757.0;ЮВ 1м/с
2014.05.10;22.0;754;В 2м/с;18.0;753.0;В 2м/с
