Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2008.11.27;1.0;743;З 1м/с;-1.0;744.0;З 1м/с
2008.11.28;1.0;753;ЮЗ 3м/с;1.0;756.0;ЮЗ 3м/с
2008.11.29;2.0;760;ЮЗ 2м/с;2.0;761.0;ЮЗ 2м/с
2008.11.30;2.0;764;-;2.0;764.0;-
2008.12.01;3.0;765;СВ 2м/с;0.0;765.0;СВ 2м/с
2008.12.02;1.0;762;В 3м/с;0.0;762.0;В 3м/с
2008.12.03;1.0;762;В 2м/с;1.0;763.0;В 2м/с
