Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2016.03.27;2.0;742;СЗ 2м/с;2.0;743.0;СЗ 2м/с
2016.03.28;3.0;748;СЗ 2м/с;2.0;749.0;СЗ 2м/с
2016.03.29;5.0;755;ЮВ 2м/с;2.0;755.0;ЮВ 2м/с
2016.03.30;6.0;754;В 1м/с;2.0;753.0;В 1м/с
2016.03.31;9.0;752;СЗ 2м/с;4.0;751.0;СЗ 2м/с
2016.04.01;4.0;742;З 3м/с;4.0;742.0;З 3м/с
2016.04.02;5.0;734;В 3м/с;8.0;732.0;В 3м/с
