Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2019.08.09;27.0;743;З 2м/с;25.0;743.0;З 2м/с
2019.08.10;26.0;740;З 1м/с;18.0;741.0;З 1м/с
2019.08.11;20.0;740;З 2м/с;16.0;740.0;З 2м/с
2019.08.12;15.0;744;СЗ 4м/с;13.0;746.0;СЗ 4м/с
2019.08.13;18.0;746;СЗ 4м/с;16.0;748.0;СЗ 4м/с
2019.08.14;22.0;748;СЗ 2м/с;19.0;749.0;СЗ 2м/с
2019.08.15;25.0;750;З 2м/с;21.0;750.0;З 2м/с
