Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2011.10.21;15.0;757;Ю 1м/с;10.0;757.0;Ю 1м/с
2011.10.22;8.0;755;СЗ 2м/с;7.0;755.0;СЗ 2м/с
2011.10.23;8.0;754;З 2м/с;4.0;753.0;З 2м/с
2011.10.24;4.0;752;СВ 2м/с;3.0;753.0;СВ 2м/с
2011.10.25;4.0;754;СВ 3м/с;1.0;755.0;СВ 3м/с
2011.10.26;3.0;757;СВ 2м/с;0.0;757.0;СВ 2м/с
2011.10.27;3.0;755;С 3м/с;3.0;755.0;С 3м/с
