Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2011.04.21;4.0;749;С 1м/с;2.0;751.0;С 1м/с
2011.04.22;9.0;752;З 4м/с;10.0;754.0;З 4м/с
2011.04.23;15.0;753;ЮЗ 3м/с;10.0;754.0;ЮЗ 3м/с
2011.04.24;13.0;750;СЗ 3м/с;8.0;749.0;СЗ 3м/с
2011.04.25;15.0;748;СЗ 3м/с;10.0;749.0;СЗ 3м/с
2011.04.26;11.0;756;З 2м/с;8.0;758.0;З 2м/с
2011.04.27;15.0;760;ЮЗ 1м/с;9.0;758.0;ЮЗ 1м/с
