Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2010.01.07;-17.0;767;СЗ 2м/с;-21.0;767.0;СЗ 2м/с
2010.01.08;-20.0;766;В 2м/с;-17.0;764.0;В 2м/с
2010.01.09;-8.0;761;Ю 1м/с;-8.0;760.0;Ю 1м/с
2010.01.10;-12.0;760;-;-16.0;760.0;-
2010.01.11;-14.0;756;ЮЗ 1м/с;-12.0;756.0;ЮЗ 1м/с
2010.01.12;-11.0;752;ЮЗ 2м/с;-12.0;750.0;ЮЗ 2м/с
2010.01.13;-7.0;747;З 3м/с;-7.0;748.0;З 3м/с
