Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2019.08.02;18.0;737;З 5м/с;15.0;738.0;З 5м/с
2019.08.03;18.0;739;ЮЗ 3м/с;15.0;740.0;ЮЗ 3м/с
2019.08.04;22.0;740;З 3м/с;20.0;740.0;З 3м/с
2019.08.05;17.0;728;В 2м/с;13.0;731.0;В 2м/с
2019.08.06;15.0;742;З 4м/с;14.0;744.0;З 4м/с
2019.08.07;21.0;747;З 3м/с;14.0;748.0;З 3м/с
2019.08.08;23.0;747;З 2м/с;20.0;748.0;З 2м/с
