Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2012.01.06;-1.0;754;Ю 3м/с;-5.0;755.0;Ю 3м/с
2012.01.07;-8.0;756;ЮВ 2м/с;-9.0;758.0;ЮВ 2м/с
2012.01.08;-10.0;759;ЮВ 3м/с;-12.0;759.0;ЮВ 3м/с
2012.01.09;-11.0;758;В 4м/с;-12.0;757.0;В 4м/с
2012.01.10;-11.0;753;В 2м/с;-11.0;752.0;В 2м/с
2012.01.11;-10.0;750;ЮЗ 1м/с;-12.0;750.0;ЮЗ 1м/с
2012.01.12;-10.0;749;Ю 2м/с;-8.0;748.0;Ю 2м/с
