Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2013.09.22;16.0;745;Ю 1м/с;13.0;743.0;Ю 1м/с
2013.09.23;14.0;737;Ю 2м/с;12.0;737.0;Ю 2м/с
2013.09.24;12.0;733;Ю 2м/с;10.0;733.0;Ю 2м/с
2013.09.25;11.0;733;ЮЗ 2м/с;9.0;734.0;ЮЗ 2м/с
2013.09.26;9.0;740;З 3м/с;6.0;742.0;З 3м/с
2013.09.27;8.0;744;Ю 1м/с;5.0;740.0;Ю 1м/с
2013.09.28;4.0;737;З 5м/с;5.0;743.0;З 5м/с
