Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2009.10.01;9.0;744;С 2м/с;4.0;747.0;С 2м/с
2009.10.02;12.0;746;Ю 5м/с;11.0;744.0;Ю 5м/с
2009.10.03;11.0;748;ЮЗ 3м/с;7.0;749.0;ЮЗ 3м/с
2009.10.04;12.0;753;С 1м/с;8.0;754.0;С 1м/с
2009.10.05;11.0;748;Ю 2м/с;8.0;744.0;Ю 2м/с
2009.10.06;12.0;744;З 5м/с;7.0;746.0;З 5м/с
2009.10.07;8.0;752;СЗ 2м/с;7.0;754.0;СЗ 2м/с
