Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2018.01.24;-11.0;759;В 3м/с;-9.0;761.0;В 3м/с
2018.01.25;-11.0;767;ЮВ 2м/с;-10.0;769.0;ЮВ 2м/с
2018.01.26;-13.0;773;ЮВ 2м/с;-14.0;774.0;ЮВ 2м/с
2018.01.27;-14.0;776;ЮВ 2м/с;-16.0;776.0;ЮВ 2м/с
2018.01.28;-14.0;770;Ю 2м/с;-16.0;769.0;Ю 2м/с
2018.01.29;-12.0;763;ЮВ 3м/с;-14.0;761.0;ЮВ 3м/с
2018.01.30;-10.0;758;В 4м/с;-12.0;755.0;В 4м/с
