Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2011.10.28;1.0;758;СЗ 2м/с;0.0;761.0;СЗ 2м/с
2011.10.29;1.0;758;З 3м/с;1.0;755.0;З 3м/с
2011.10.30;3.0;748;З 3м/с;4.0;747.0;З 3м/с
2011.10.31;7.0;746;З 2м/с;5.0;746.0;З 2м/с
2011.11.01;7.0;744;ЮЗ 2м/с;5.0;744.0;ЮЗ 2м/с
2011.11.02;6.0;751;С 1м/с;6.0;752.0;С 1м/с
2011.11.03;5.0;748;ЮЗ 5м/с;4.0;746.0;ЮЗ 5м/с
