Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2013.07.28;26.0;741;З 3м/с;17.0;742.0;З 3м/с
2013.07.29;25.0;742;ЮВ 1м/с;18.0;743.0;ЮВ 1м/с
2013.07.30;27.0;741;ЮВ 2м/с;22.0;741.0;ЮВ 2м/с
2013.07.31;24.0;737;З 2м/с;20.0;736.0;З 2м/с
2013.08.01;19.0;733;З 1м/с;18.0;733.0;З 1м/с
2013.08.02;21.0;735;СЗ 2м/с;20.0;737.0;СЗ 2м/с
2013.08.03;23.0;740;З 2м/с;19.0;741.0;З 2м/с
