Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2017.07.16;30.0;752;СЗ 2м/с;21.0;752.0;СЗ 2м/с
2017.07.17;31.0;751;З 2м/с;26.0;749.0;З 2м/с
2017.07.18;26.0;749;З 2м/с;22.0;749.0;З 2м/с
2017.07.19;25.0;749;СЗ 3м/с;22.0;749.0;СЗ 3м/с
2017.07.20;26.0;748;СВ 2м/с;23.0;748.0;СВ 2м/с
2017.07.21;23.0;747;ЮВ 2м/с;19.0;747.0;ЮВ 2м/с
2017.07.22;25.0;748;СЗ 3м/с;18.0;748.0;СЗ 3м/с
