Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2009.12.31;-2.0;746;ЮВ 2м/с;-4.0;745.0;ЮВ 2м/с
2010.01.01;-4.0;745;В 3м/с;-1.0;742.0;В 3м/с
2010.01.02;-5.0;743;В 2м/с;-6.0;741.0;В 2м/с
2010.01.03;-3.0;734;В 1м/с;0.0;734.0;В 1м/с
2010.01.04;-17.0;743;СЗ 2м/с;-21.0;747.0;СЗ 2м/с
2010.01.05;-19.0;757;С 1м/с;-21.0;759.0;С 1м/с
2010.01.06;-18.0;763;-;-22.0;764.0;-
