Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2015.04.05;1.0;751;В 2м/с;0.0;749.0;В 2м/с
2015.04.06;6.0;752;ЮЗ 3м/с;4.0;753.0;ЮЗ 3м/с
2015.04.07;9.0;753;ЮЗ 3м/с;6.0;753.0;ЮЗ 3м/с
2015.04.08;9.0;749;В 3м/с;5.0;745.0;В 3м/с
2015.04.09;8.0;737;ЮЗ 3м/с;6.0;738.0;ЮЗ 3м/с
2015.04.10;8.0;746;З 2м/с;6.0;746.0;З 2м/с
2015.04.11;10.0;745;З 4м/с;7.0;746.0;З 4м/с
