Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2015.05.10;15.0;748;С 2м/с;12.0;750.0;С 2м/с
2015.05.11;18.0;755;З 2м/с;14.0;755.0;З 2м/с
2015.05.12;19.0;754;Ю 1м/с;13.0;753.0;Ю 1м/с
2015.05.13;19.0;750;СЗ 1м/с;16.0;749.0;СЗ 1м/с
2015.05.14;15.0;746;В 2м/с;12.0;746.0;В 2м/с
2015.05.15;20.0;745;З 2м/с;17.0;744.0;З 2м/с
2015.05.16;15.0;739;ЮЗ 2м/с;12.0;738.0;ЮЗ 2м/с
