Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2018.01.03;-2.0;757;ЮВ 1м/с;-3.0;757.0;ЮВ 1м/с
2018.01.04;-7.0;756;В 3м/с;-9.0;756.0;В 3м/с
2018.01.05;-10.0;757;В 2м/с;-12.0;757.0;В 2м/с
2018.01.06;-9.0;756;В 2м/с;-8.0;756.0;В 2м/с
2018.01.07;-6.0;752;ЮЗ 2м/с;-4.0;749.0;ЮЗ 2м/с
2018.01.08;-4.0;747;З 2м/с;-6.0;747.0;З 2м/с
2018.01.09;-5.0;746;З 2м/с;-7.0;747.0;З 2м/с
