Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2011.04.07;8.0;741;ЮВ 3м/с;5.0;737.0;ЮВ 3м/с
2011.04.08;4.0;735;ЮВ 1м/с;3.0;734.0;ЮВ 1м/с
2011.04.09;4.0;734;Ю 2м/с;2.0;732.0;Ю 2м/с
2011.04.10;5.0;731;ЮЗ 4м/с;3.0;732.0;ЮЗ 4м/с
2011.04.11;7.0;741;ЮЗ 2м/с;5.0;742.0;ЮЗ 2м/с
2011.04.12;8.0;746;Ю 2м/с;5.0;746.0;Ю 2м/с
2011.04.13;7.0;746;С 2м/с;4.0;743.0;С 2м/с
