Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2017.10.22;3.0;748;С 1м/с;1.0;749.0;С 1м/с
2017.10.23;2.0;751;З 2м/с;-1.0;752.0;З 2м/с
2017.10.24;1.0;758;СЗ 1м/с;-1.0;761.0;СЗ 1м/с
2017.10.25;1.0;763;В 2м/с;-2.0;763.0;В 2м/с
2017.10.26;-1.0;755;В 2м/с;-2.0;753.0;В 2м/с
2017.10.27;-1.0;748;З 1м/с;-2.0;748.0;З 1м/с
2017.10.28;0.0;745;ЮВ 1м/с;-1.0;746.0;ЮВ 1м/с
