Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2020.11.13;0.0;756;З 2м/с;-1.0;755.0;З 2м/с
2020.11.14;-5.0;760;СВ 2м/с;-7.0;761.0;СВ 2м/с
2020.11.15;-7.0;767;СВ 2м/с;-10.0;767.0;СВ 2м/с
2020.11.16;-8.0;770;В 1м/с;-9.0;770.0;В 1м/с
2020.11.17;-6.0;773;В 1м/с;-12.0;773.0;В 1м/с
2020.11.18;-6.0;773;-;-9.0;771.0;-
2020.11.19;-5.0;767;Ю 2м/с;-7.0;767.0;Ю 2м/с
