Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2017.04.09;14.0;747;З 1м/с;6.0;750.0;З 1м/с
2017.04.10;7.0;751;СЗ 2м/с;4.0;751.0;СЗ 2м/с
2017.04.11;14.0;749;З 3м/с;9.0;748.0;З 3м/с
2017.04.12;16.0;744;З 3м/с;13.0;742.0;З 3м/с
2017.04.13;10.0;749;З 3м/с;8.0;749.0;З 3м/с
2017.04.14;15.0;742;Ю 2м/с;9.0;739.0;Ю 2м/с
2017.04.15;8.0;735;З 4м/с;3.0;738.0;З 4м/с
