Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2017.03.19;-4.0;752;ЮВ 3м/с;-5.0;752.0;ЮВ 3м/с
2017.03.20;0.0;752;В 3м/с;-4.0;752.0;В 3м/с
2017.03.21;2.0;752;В 4м/с;0.0;752.0;В 4м/с
2017.03.22;2.0;754;В 4м/с;0.0;755.0;В 4м/с
2017.03.23;1.0;755;Ю 1м/с;0.0;754.0;Ю 1м/с
2017.03.24;5.0;754;З 3м/с;2.0;753.0;З 3м/с
2017.03.25;3.0;740;ЮЗ 3м/с;1.0;742.0;ЮЗ 3м/с
