Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2015.09.06;26.0;748;З 1м/с;23.0;748.0;З 1м/с
2015.09.07;34.0;743;ЮЗ 2м/с;30.0;743.0;ЮЗ 2м/с
2015.09.08;21.0;749;З 3м/с;15.0;749.0;З 3м/с
2015.09.09;22.0;752;З 2м/с;16.0;753.0;З 2м/с
2015.09.10;19.0;753;З 2м/с;13.0;753.0;З 2м/с
2015.09.11;13.0;756;СЗ 3м/с;11.0;758.0;СЗ 3м/с
2015.09.12;17.0;760;СВ 2м/с;11.0;761.0;СВ 2м/с
