Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2016.12.11;-11.0;737;СЗ 3м/с;-15.0;740.0;СЗ 3м/с
2016.12.12;-15.0;743;З 1м/с;-16.0;743.0;З 1м/с
2016.12.13;-15.0;746;СЗ 2м/с;-17.0;749.0;СЗ 2м/с
2016.12.14;-18.0;751;З 2м/с;-19.0;752.0;З 2м/с
2016.12.15;-18.0;751;ЮЗ 1м/с;-20.0;752.0;ЮЗ 1м/с
2016.12.16;-21.0;757;С 2м/с;-23.0;758.0;С 2м/с
2016.12.17;-19.0;755;З 3м/с;-16.0;752.0;З 3м/с
