Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2020.02.07;-7.0;737;С 1м/с;-9.0;740.0;С 1м/с
2020.02.08;-12.0;746;СЗ 2м/с;-15.0;750.0;СЗ 2м/с
2020.02.09;-12.0;755;З 2м/с;-15.0;756.0;З 2м/с
2020.02.10;-7.0;749;ЮЗ 3м/с;-7.0;749.0;ЮЗ 3м/с
2020.02.11;-5.0;750;Ю 2м/с;-7.0;751.0;Ю 2м/с
2020.02.12;-5.0;751;Ю 1м/с;-8.0;750.0;Ю 1м/с
2020.02.13;-5.0;748;В 1м/с;-8.0;747.0;В 1м/с
