Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2018.10.05;9.0;744;СЗ 2м/с;6.0;748.0;СЗ 2м/с
2018.10.06;8.0;752;З 3м/с;7.0;752.0;З 3м/с
2018.10.07;17.0;752;З 5м/с;13.0;753.0;З 5м/с
2018.10.08;18.0;752;ЮЗ 4м/с;14.0;754.0;ЮЗ 4м/с
2018.10.09;7.0;758;В 1м/с;7.0;758.0;В 1м/с
2018.10.10;15.0;755;ЮЗ 2м/с;13.0;752.0;ЮЗ 2м/с
2018.10.11;11.0;750;СЗ 4м/с;8.0;752.0;СЗ 4м/с
