Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2021.01.22;-10.0;750;З 2м/с;-14.0;753.0;З 2м/с
2021.01.23;-9.0;755;В 2м/с;-8.0;754.0;В 2м/с
2021.01.24;3.0;757;ЮЗ 1м/с;0.0;758.0;ЮЗ 1м/с
2021.01.25;-2.0;759;ЮВ 2м/с;-3.0;759.0;ЮВ 2м/с
2021.01.26;-7.0;758;ЮВ 2м/с;-7.0;758.0;ЮВ 2м/с
2021.01.27;-7.0;756;ЮВ 2м/с;-7.0;755.0;ЮВ 2м/с
2021.01.28;-7.0;751;В 3м/с;-7.0;749.0;В 3м/с
