Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2017.02.05;-12.0;746;В 5м/с;-11.0;743.0;В 5м/с
2017.02.06;-16.0;751;СЗ 3м/с;-21.0;753.0;СЗ 3м/с
2017.02.07;-16.0;756;СЗ 2м/с;-21.0;757.0;СЗ 2м/с
2017.02.08;-15.0;758;СЗ 4м/с;-16.0;760.0;СЗ 4м/с
2017.02.09;-12.0;760;С 2м/с;-21.0;761.0;С 2м/с
2017.02.10;-7.0;755;З 2м/с;-8.0;755.0;З 2м/с
2017.02.11;-11.0;759;СЗ 1м/с;-15.0;760.0;СЗ 1м/с
