Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2017.11.12;2.0;752;ЮВ 1м/с;2.0;751.0;ЮВ 1м/с
2017.11.13;6.0;747;Ю 3м/с;4.0;749.0;Ю 3м/с
2017.11.14;2.0;754;ЮЗ 1м/с;2.0;752.0;ЮЗ 1м/с
2017.11.16;2.0;753;З 2м/с;1.0;750.0;З 2м/с
2017.11.17;2.0;753;З 2м/с;1.0;755.0;З 2м/с
2017.11.18;2.0;755;З 2м/с;1.0;756.0;З 2м/с
2017.11.19;1.0;755;В 2м/с;1.0;754.0;В 2м/с
