Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2018.11.09;1.0;758;СВ 1м/с;-1.0;758.0;СВ 1м/с
2018.11.10;-3.0;761;СВ 4м/с;-7.0;765.0;СВ 4м/с
2018.11.11;-5.0;774;В 2м/с;-7.0;776.0;В 2м/с
2018.11.12;-6.0;776;Ю 1м/с;-8.0;775.0;Ю 1м/с
2018.11.13;-5.0;773;СЗ 1м/с;-10.0;771.0;СЗ 1м/с
2018.11.14;-5.0;768;З 1м/с;-8.0;767.0;З 1м/с
2018.11.15;-5.0;770;В 1м/с;-10.0;770.0;В 1м/с
