Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2020.04.17;9.0;734;З 5м/с;6.0;737.0;З 5м/с
2020.04.18;7.0;743;ЮЗ 3м/с;6.0;746.0;ЮЗ 3м/с
2020.04.19;10.0;750;З 3м/с;9.0;750.0;З 3м/с
2020.04.20;15.0;749;ЮВ 2м/с;13.0;746.0;ЮВ 2м/с
2020.04.21;10.0;740;ЮЗ 3м/с;7.0;739.0;ЮЗ 3м/с
2020.04.22;6.0;733;З 4м/с;3.0;735.0;З 4м/с
2020.04.23;7.0;742;З 4м/с;2.0;743.0;З 4м/с
