Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2017.03.05;4.0;758;Ю 2м/с;-1.0;758.0;Ю 2м/с
2017.03.06;5.0;756;ЮЗ 3м/с;1.0;757.0;ЮЗ 3м/с
2017.03.07;1.0;761;Ю 2м/с;-2.0;762.0;Ю 2м/с
2017.03.08;-3.0;765;В 1м/с;-3.0;766.0;В 1м/с
2017.03.09;-3.0;766;В 2м/с;-5.0;766.0;В 2м/с
2017.03.10;-5.0;765;ЮВ 2м/с;-6.0;764.0;ЮВ 2м/с
2017.03.11;-2.0;764;ЮВ 2м/с;-7.0;763.0;ЮВ 2м/с
