Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2019.04.12;20.0;749;ЮВ 1м/с;16.0;749.0;ЮВ 1м/с
2019.04.13;20.0;746;С 2м/с;11.0;747.0;С 2м/с
2019.04.14;11.0;750;СВ 3м/с;7.0;752.0;СВ 3м/с
2019.04.15;12.0;754;СЗ 2м/с;7.0;754.0;СЗ 2м/с
2019.04.16;11.0;751;С 3м/с;6.0;752.0;С 3м/с
2019.04.17;5.0;759;С 2м/с;1.0;760.0;С 2м/с
2019.04.18;7.0;758;СВ 2м/с;4.0;758.0;СВ 2м/с
