Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2016.02.14;-5.0;759;ЮВ 3м/с;-7.0;759.0;ЮВ 3м/с
2016.02.15;-5.0;760;В 2м/с;-5.0;761.0;В 2м/с
2016.02.16;-2.0;759;В 3м/с;-3.0;755.0;В 3м/с
2016.02.17;0.0;748;СЗ 3м/с;-3.0;749.0;СЗ 3м/с
2016.02.18;-2.0;753;СВ 3м/с;-2.0;756.0;СВ 3м/с
2016.02.19;0.0;761;СВ 2м/с;-2.0;761.0;СВ 2м/с
2016.02.20;1.0;758;В 3м/с;-1.0;755.0;В 3м/с
