Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2017.12.27;2.0;749;З 3м/с;2.0;749.0;З 3м/с
2017.12.28;2.0;752;ЮЗ 2м/с;1.0;753.0;ЮЗ 2м/с
2017.12.29;1.0;758;Ю 1м/с;0.0;759.0;Ю 1м/с
2017.12.30;1.0;758;В 2м/с;0.0;757.0;В 2м/с
2017.12.31;-5.0;753;В 3м/с;-4.0;752.0;В 3м/с
2018.01.01;-5.0;752;ЮВ 1м/с;-5.0;753.0;ЮВ 1м/с
2018.01.02;-3.0;755;Ю 1м/с;-3.0;756.0;Ю 1м/с
