Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2009.01.22;-7.0;763;ЮЗ 1м/с;-8.0;763.0;ЮЗ 1м/с
2009.01.23;-7.0;759;Ю 3м/с;-11.0;758.0;Ю 3м/с
2009.01.24;-7.0;753;В 3м/с;-8.0;753.0;В 3м/с
2009.01.25;-4.0;754;Ю 1м/с;-8.0;754.0;Ю 1м/с
2009.01.26;-6.0;756;В 1м/с;-8.0;756.0;В 1м/с
2009.01.27;-4.0;755;В 1м/с;-8.0;755.0;В 1м/с
2009.01.28;-5.0;754;ЮЗ 1м/с;-9.0;753.0;ЮЗ 1м/с
