Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2017.12.20;-9.0;762;ЮЗ 1м/с;-9.0;763.0;ЮЗ 1м/с
2017.12.21;-5.0;762;В 1м/с;-6.0;761.0;В 1м/с
2017.12.22;-8.0;753;ЮВ 2м/с;-7.0;750.0;ЮВ 2м/с
2017.12.23;-6.0;748;ЮЗ 2м/с;-6.0;747.0;ЮЗ 2м/с
2017.12.24;-6.0;737;Ю 2м/с;-6.0;733.0;Ю 2м/с
2017.12.25;-5.0;726;З 1м/с;-3.0;729.0;З 1м/с
2017.12.26;-7.0;745;З 2м/с;-8.0;745.0;З 2м/с
