Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2022.01.10;-12.0;755;В 2м/с;-12.0;754.0;В 2м/с
2022.01.11;-8.0;752;В 1м/с;-8.0;753.0;В 1м/с
2022.01.12;-7.0;755;В 2м/с;-8.0;755.0;В 2м/с
2022.01.13;-9.0;749;В 3м/с;-8.0;744.0;В 3м/с
2022.01.14;-15.0;728;Ю 2м/с;-10.0;722.0;Ю 2м/с
2022.01.15;-10.0;719;СЗ 3м/с;-13.0;726.0;СЗ 3м/с
2022.01.16;-6.0;736;З 2м/с;-6.0;740.0;З 2м/с
