Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2010.09.09;17.0;754;СВ 3м/с;14.0;754.0;СВ 3м/с
2010.09.10;18.0;755;З 3м/с;14.0;755.0;З 3м/с
2010.09.11;17.0;758;СВ 2м/с;12.0;757.0;СВ 2м/с
2010.09.12;20.0;755;З 2м/с;16.0;754.0;З 2м/с
2010.09.13;15.0;753;В 2м/с;13.0;754.0;В 2м/с
2010.09.14;17.0;757;В 2м/с;11.0;756.0;В 2м/с
2010.09.15;19.0;757;З 2м/с;13.0;755.0;З 2м/с
