Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2015.08.16;17.0;744;-;15.0;743.0;-
2015.08.17;19.0;742;СЗ 3м/с;13.0;743.0;СЗ 3м/с
2015.08.18;18.0;745;З 3м/с;14.0;747.0;З 3м/с
2015.08.19;16.0;749;СЗ 2м/с;12.0;749.0;СЗ 2м/с
2015.08.20;16.0;751;СЗ 2м/с;13.0;752.0;СЗ 2м/с
2015.08.21;22.0;753;СЗ 2м/с;17.0;754.0;СЗ 2м/с
2015.08.22;26.0;753;З 2м/с;14.0;752.0;З 2м/с
