Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2020.01.17;1.0;753;З 1м/с;1.0;755.0;З 1м/с
2020.01.18;1.0;756;З 1м/с;1.0;757.0;З 1м/с
2020.01.19;0.0;755;З 4м/с;-1.0;755.0;З 4м/с
2020.01.20;-1.0;752;З 3м/с;-2.0;750.0;З 3м/с
2020.01.21;1.0;744;ЮЗ 2м/с;0.0;739.0;ЮЗ 2м/с
2020.01.22;1.0;731;З 4м/с;-2.0;731.0;З 4м/с
2020.01.23;-2.0;734;СЗ 1м/с;-6.0;737.0;СЗ 1м/с
