Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2017.11.20;4.0;752;ЮВ 2м/с;1.0;752.0;ЮВ 2м/с
2017.11.21;3.0;746;В 2м/с;0.0;745.0;В 2м/с
2017.11.22;5.0;740;В 4м/с;3.0;740.0;В 4м/с
2017.11.23;4.0;744;З 2м/с;3.0;748.0;З 2м/с
2017.11.24;1.0;749;С 1м/с;3.0;749.0;С 1м/с
2017.11.25;-2.0;756;З 2м/с;;;
2017.11.28;-1.0;761;З 1м/с;-1.0;761.0;З 1м/с
